LocationDimKey,Country,Latitude,Longitude,Region
603,Spain,40.1478,-4.0892,Southern Europe
604,United Kingdom,55.4303,-3.7649,Western Europe
605,Netherlands,52.2653,5.7635,Western Europe
606,Czech Republic,50.2827,15.1497,Central Europe
607,Netherlands,51.9014,5.373,Western Europe
608,Portugal,39.3904,-7.995,Southern Europe
609,Denmark,56.409,9.4043,Northern Europe
610,Poland,52.019,19.4375,Central Europe
611,Spain,40.0196,-3.5572,Southern Europe
612,Belgium,50.3893,4.3232,Western Europe
613,France,46.0881,2.6384,Western Europe
614,Netherlands,52.508,5.0624,Western Europe
615,Norway,60.0393,8.5467,Northern Europe
616,Portugal,39.6934,-8.391,Southern Europe
617,Sweden,60.3217,18.8918,Northern Europe
618,United Kingdom,55.3385,-3.1007,Western Europe
619,Czech Republic,49.4235,15.5546,Central Europe
620,Italy,42.12,12.766,Southern Europe
621,Germany,51.0621,10.3751,Central Europe
622,Spain,40.3641,-4.1932,Southern Europe
623,Belgium,50.1986,4.0783,Western Europe
624,Switzerland,46.5199,8.6567,Central Europe
625,Sweden,59.9106,18.5416,Northern Europe
626,Austria,47.6026,14.9021,Central Europe
627,Netherlands,51.9234,5.4148,Western Europe
628,Norway,60.9409,8.7503,Northern Europe
629,Sweden,60.0889,19.1296,Northern Europe
630,Switzerland,47.163,8.6795,Central Europe
631,Italy,41.942,12.9212,Southern Europe
632,Denmark,56.7234,9.3987,Northern Europe
633,Italy,42.3204,12.2129,Southern Europe
634,Belgium,50.2737,4.6056,Western Europe
635,Denmark,56.6655,9.3438,Northern Europe
636,Sweden,60.522,18.3421,Northern Europe
637,Belgium,50.2667,4.6922,Western Europe
638,Spain,40.3118,-3.2968,Southern Europe
639,Netherlands,51.9848,5.3338,Western Europe
640,Poland,51.8569,18.9283,Central Europe
641,Switzerland,46.8994,7.7601,Central Europe
642,Czech Republic,50.1021,15.3688,Central Europe
643,Sweden,60.0026,18.9602,Northern Europe
644,Belgium,50.1328,4.6062,Western Europe
645,Norway,60.5249,8.9176,Northern Europe
646,Italy,42.3553,12.7019,Southern Europe
647,Denmark,55.9077,9.0249,Northern Europe
648,Belgium,50.1046,4.7653,Western Europe
649,Germany,51.5693,10.6112,Central Europe
650,Portugal,38.9295,-8.7015,Southern Europe
651,Austria,47.2154,14.1421,Central Europe
652,Portugal,39.6931,-8.1369,Southern Europe
653,Netherlands,52.5305,5.6106,Western Europe
654,Belgium,50.7948,4.3276,Western Europe
655,Sweden,59.9498,18.3761,Northern Europe
656,Netherlands,52.446,4.9895,Western Europe
657,Germany,50.9507,10.5952,Central Europe
658,Czech Republic,49.6185,15.2902,Central Europe
659,France,45.7569,1.7615,Western Europe
660,Germany,51.6128,10.0265,Central Europe
661,Denmark,56.6141,9.8973,Northern Europe
662,Sweden,59.9244,18.2263,Northern Europe
663,Spain,40.4513,-3.9087,Southern Europe
664,France,46.0054,1.8779,Western Europe
665,Poland,51.9503,18.9971,Central Europe
666,Germany,51.3143,10.6835,Central Europe
667,France,45.9472,1.7668,Western Europe
668,Norway,60.8515,8.2372,Northern Europe
669,Poland,51.4889,18.8324,Central Europe
670,Austria,47.5994,14.5384,Central Europe
671,Sweden,60.3644,18.5961,Northern Europe
672,Poland,51.9387,19.2849,Central Europe
673,Poland,51.5273,18.919,Central Europe
674,Czech Republic,49.6608,15.5854,Central Europe
675,Portugal,39.458,-8.5619,Southern Europe
676,Netherlands,52.2929,4.7919,Western Europe
677,Germany,51.1389,10.3061,Central Europe
678,Poland,52.1871,18.8951,Central Europe
679,Switzerland,46.7601,8.0408,Central Europe
680,Sweden,59.8708,18.6557,Northern Europe
681,Germany,50.9359,10.9377,Central Europe
682,Switzerland,47.0586,8.2228,Central Europe
683,Denmark,55.8849,9.0987,Northern Europe
684,United Kingdom,55.6998,-3.2547,Western Europe
685,United Kingdom,55.1675,-3.836,Western Europe
686,France,46.2918,1.7247,Western Europe
687,Netherlands,52.1332,5.6523,Western Europe
688,United Kingdom,55.8016,-3.8678,Western Europe
689,Germany,51.5177,10.1107,Central Europe
690,Germany,51.2776,10.066,Central Europe
691,Austria,47.4537,14.3362,Central Europe
692,Sweden,60.0362,18.6901,Northern Europe
693,Norway,60.1099,8.0361,Northern Europe
694,Switzerland,46.6491,7.9515,Central Europe
695,Germany,51.2116,10.8433,Central Europe
696,Netherlands,52.5568,5.4546,Western Europe
697,Germany,50.7698,10.4481,Central Europe
698,Sweden,60.0054,18.2687,Northern Europe
699,France,46.3162,1.9408,Western Europe
700,Netherlands,52.235,5.6817,Western Europe
701,Czech Republic,49.6202,15.3399,Central Europe
702,Austria,47.296,14.2537,Central Europe
703,Austria,47.8525,14.3204,Central Europe
704,Italy,42.0318,12.5999,Southern Europe
705,Denmark,56.4993,9.0589,Northern Europe
706,Italy,42.2796,12.3481,Southern Europe
707,United Kingdom,55.6605,-3.1257,Western Europe
708,Austria,47.6539,14.6067,Central Europe
709,Poland,51.5939,19.5163,Central Europe
710,United Kingdom,55.8534,-3.9199,Western Europe
711,Netherlands,52.4617,5.4723,Western Europe
712,Germany,50.9566,10.1016,Central Europe
713,Portugal,39.4034,-8.1501,Southern Europe
714,Denmark,56.0079,9.2449,Northern Europe
715,Austria,47.6214,14.4991,Central Europe
716,France,45.8091,2.1347,Western Europe
717,Italy,42.2414,12.9013,Southern Europe
718,France,46.0644,2.5384,Western Europe
719,Czech Republic,49.4521,15.1565,Central Europe
720,Portugal,39.1792,-7.9515,Southern Europe
721,Spain,40.3942,-3.9709,Southern Europe
722,Sweden,59.7343,18.3752,Northern Europe
723,United Kingdom,55.8199,-3.3648,Western Europe
724,United Kingdom,55.6097,-3.8195,Western Europe
725,France,46.66,2.5079,Western Europe
726,Italy,41.8564,12.2545,Southern Europe
727,Germany,51.0839,10.2146,Central Europe
728,Belgium,50.6017,4.5133,Western Europe
729,France,46.0752,2.1118,Western Europe
730,Netherlands,52.0438,5.6003,Western Europe
731,Denmark,55.9304,9.208,Northern Europe
732,Poland,51.4686,18.8556,Central Europe
733,Norway,59.992,8.9093,Northern Europe
734,Czech Republic,49.4411,15.7571,Central Europe
735,Portugal,39.6925,-8.5302,Southern Europe
736,Belgium,50.097,4.9368,Western Europe
737,Portugal,39.8751,-8.3272,Southern Europe
738,Portugal,39.1499,-8.5832,Southern Europe
739,Czech Republic,49.8828,15.3795,Central Europe
740,Norway,60.7117,8.702,Northern Europe
741,Austria,47.1869,14.8533,Central Europe
742,Italy,41.5134,12.5907,Southern Europe
743,Belgium,50.1831,4.4404,Western Europe
744,Switzerland,47.2015,8.0725,Central Europe
745,Spain,40.2437,-3.9863,Southern Europe
746,Spain,40.055,-3.4458,Southern Europe
747,Switzerland,47.0782,7.9683,Central Europe
748,Norway,60.4092,8.4105,Northern Europe
749,Denmark,56.7618,9.9412,Northern Europe
750,Denmark,56.1328,9.2556,Northern Europe
751,Norway,60.69,8.4397,Northern Europe
752,Norway,60.8178,8.0249,Northern Europe
753,Denmark,56.7502,9.7239,Northern Europe
754,France,45.9002,1.7582,Western Europe
755,France,45.8439,1.8043,Western Europe
756,Poland,52.3621,19.5097,Central Europe
757,Italy,42.3512,12.3268,Southern Europe
758,Belgium,50.1596,4.5386,Western Europe
759,Austria,47.277,14.972,Central Europe
760,France,46.3571,2.583,Western Europe
761,Sweden,60.2448,18.7371,Northern Europe
762,Denmark,56.6413,9.765,Northern Europe
763,Italy,42.0353,12.856,Southern Europe
764,United Kingdom,55.1856,-3.7514,Western Europe
765,Denmark,56.2362,9.3781,Northern Europe
766,Switzerland,46.3899,8.2158,Central Europe
767,Spain,40.1018,-4.0612,Southern Europe
768,Belgium,50.1834,4.3681,Western Europe
769,Germany,51.1518,10.9114,Central Europe
770,Belgium,50.5356,4.3534,Western Europe
771,France,46.5955,2.174,Western Europe
772,Austria,47.3408,14.6861,Central Europe
773,Netherlands,52.6045,5.4803,Western Europe
774,Czech Republic,49.3963,15.9004,Central Europe
775,Netherlands,52.2059,5.0065,Western Europe
776,Poland,51.5492,18.9122,Central Europe
777,Poland,52.0146,19.1866,Central Europe
778,United Kingdom,55.281,-3.2753,Western Europe
779,Germany,50.8216,10.5364,Central Europe
780,France,46.1233,1.925,Western Europe
781,Poland,51.525,19.5299,Central Europe
782,Switzerland,47.1481,8.4904,Central Europe
783,Czech Republic,49.7263,14.9958,Central Europe
784,Norway,60.2113,8.4411,Northern Europe
785,Austria,47.5164,14.1613,Central Europe
786,United Kingdom,55.7615,-3.3987,Western Europe
787,France,45.8736,1.9762,Western Europe
788,Austria,47.7687,14.8071,Central Europe
789,Denmark,56.1348,9.3645,Northern Europe
790,Norway,60.3562,8.6057,Northern Europe
791,Italy,41.959,12.5685,Southern Europe
792,United Kingdom,55.0845,-3.7859,Western Europe
793,Belgium,50.6303,4.9219,Western Europe
794,Norway,60.2171,8.6585,Northern Europe
795,Spain,40.2076,-3.4875,Southern Europe
796,France,46.27,1.9287,Western Europe
797,United Kingdom,55.3707,-3.7595,Western Europe
798,Austria,47.0227,14.9435,Central Europe
799,Sweden,59.86,18.4507,Northern Europe
800,Portugal,39.5625,-8.3988,Southern Europe
801,Netherlands,52.4618,5.1066,Western Europe
802,Germany,51.4842,10.1537,Central Europe
803,Austria,47.8726,14.1569,Central Europe
804,Germany,51.3053,10.2275,Central Europe
805,Austria,47.2614,14.6228,Central Europe
806,Austria,47.2439,14.4123,Central Europe
807,Germany,51.5787,10.4638,Central Europe
808,Switzerland,47.0988,8.2593,Central Europe
809,Poland,51.7498,18.8268,Central Europe
810,Belgium,50.1544,4.8255,Western Europe
811,Germany,51.1991,10.896,Central Europe
812,Spain,40.9,-4.032,Southern Europe
813,Spain,40.1693,-3.8687,Southern Europe
814,Belgium,50.1949,4.9551,Western Europe
815,Norway,60.0373,8.9148,Northern Europe
816,Germany,50.7936,10.1073,Central Europe
817,Czech Republic,50.1269,15.6417,Central Europe
818,Germany,51.5545,9.9857,Central Europe
819,Austria,47.4806,14.4652,Central Europe
820,Czech Republic,49.4139,15.4658,Central Europe
821,Spain,40.1899,-4.0646,Southern Europe
822,Denmark,56.6146,9.7497,Northern Europe
823,Austria,47.5,14.394,Central Europe
824,Sweden,60.1771,18.8067,Northern Europe
825,Switzerland,47.0309,7.8538,Central Europe
826,Czech Republic,49.6714,15.5739,Central Europe
827,Poland,52.0537,19.2633,Central Europe
828,Netherlands,51.7687,5.7294,Western Europe
829,Norway,60.1323,8.941,Northern Europe
830,Czech Republic,49.9034,15.6453,Central Europe
831,Austria,47.315,14.175,Central Europe
832,Norway,60.7665,8.7274,Northern Europe
833,Czech Republic,49.5934,15.2247,Central Europe
834,Belgium,50.6695,4.0739,Western Europe
835,France,46.6943,1.9523,Western Europe
836,Spain,40.5306,-4.2251,Southern Europe
837,Netherlands,52.0908,5.7823,Western Europe
838,Portugal,39.4381,-7.9193,Southern Europe
839,Netherlands,51.9696,5.2291,Western Europe
840,Czech Republic,49.3934,15.0664,Central Europe
841,France,46.0514,1.9385,Western Europe
842,Italy,41.3843,12.3111,Southern Europe
843,Sweden,60.4299,18.5748,Northern Europe
844,France,46.5349,2.3178,Western Europe
845,France,46.6808,1.885,Western Europe
846,Denmark,56.4917,9.7154,Northern Europe
847,Poland,52.0063,19.5078,Central Europe
848,Norway,60.1532,8.6183,Northern Europe
849,Italy,41.4678,12.4226,Southern Europe
850,Germany,51.545,10.0124,Central Europe
851,Spain,40.6002,-3.751,Southern Europe
852,Germany,51.601,10.8397,Central Europe
853,Norway,60.3608,8.4168,Northern Europe
854,Sweden,60.4718,18.8032,Northern Europe
855,United Kingdom,55.8223,-3.5097,Western Europe
856,Germany,51.1933,9.9931,Central Europe
857,Spain,40.3155,-3.7114,Southern Europe
858,Netherlands,51.7056,4.9949,Western Europe
859,Norway,60.2004,8.8865,Northern Europe
860,Germany,51.0816,10.3651,Central Europe
861,France,45.8429,2.6159,Western Europe
862,France,46.4886,2.1086,Western Europe
863,Italy,41.4555,12.761,Southern Europe
864,Italy,41.7132,13.0178,Southern Europe
865,Czech Republic,49.7564,15.8443,Central Europe
866,Switzerland,46.3357,8.448,Central Europe
867,Germany,51.2293,10.0254,Central Europe
868,Austria,47.9356,14.2032,Central Europe
869,Belgium,50.7146,4.5114,Western Europe
870,Netherlands,51.9586,5.1902,Western Europe
871,United Kingdom,55.0916,-3.7947,Western Europe
872,Italy,42.3151,12.0912,Southern Europe
873,Norway,60.7105,8.7315,Northern Europe
874,Netherlands,52.5642,5.148,Western Europe
875,France,46.5299,1.8735,Western Europe
876,Italy,42.2811,12.1645,Southern Europe
877,Austria,47.9628,14.6169,Central Europe
878,Sweden,60.577,18.2266,Northern Europe
879,Poland,51.6582,18.9517,Central Europe
880,Spain,40.8682,-3.8692,Southern Europe
881,Austria,47.2978,14.1334,Central Europe
882,Portugal,39.7014,-7.9456,Southern Europe
883,Italy,41.5714,12.8135,Southern Europe
884,Poland,51.9487,19.1211,Central Europe
885,Spain,40.227,-3.371,Southern Europe
886,Switzerland,46.9588,7.9458,Central Europe
887,Portugal,39.6556,-8.2944,Southern Europe
888,Czech Republic,50.1285,15.3434,Central Europe
889,Austria,47.8849,14.5145,Central Europe
890,Denmark,55.9367,9.5947,Northern Europe
891,United Kingdom,55.1058,-3.4495,Western Europe
892,Italy,41.6071,13.0107,Southern Europe
893,Netherlands,52.3574,5.5984,Western Europe
894,Denmark,56.6657,9.478,Northern Europe
895,Austria,47.9068,14.3636,Central Europe
896,Czech Republic,49.4606,15.8208,Central Europe
897,Denmark,56.3002,9.8259,Northern Europe
898,Spain,40.1078,-4.2239,Southern Europe
899,Austria,47.2921,14.7564,Central Europe
900,Switzerland,46.3437,8.1618,Central Europe
901,Denmark,55.8318,9.1534,Northern Europe
902,Switzerland,46.7346,8.5172,Central Europe
903,Norway,60.6693,8.4476,Northern Europe
904,Poland,52.1341,19.06,Central Europe
905,Belgium,50.2167,4.5061,Western Europe
906,Poland,51.7048,18.6739,Central Europe
907,Czech Republic,50.0648,15.8059,Central Europe
908,Spain,40.4633,-3.5293,Southern Europe
909,France,46.612,2.5664,Western Europe
910,Belgium,50.7457,4.3427,Western Europe
911,Germany,50.7783,10.6763,Central Europe
912,Austria,47.4487,14.5158,Central Europe
913,Norway,60.1601,8.6586,Northern Europe
914,Switzerland,46.4821,8.3861,Central Europe
915,Norway,60.6447,8.8583,Northern Europe
916,Norway,60.6523,8.8586,Northern Europe
917,Germany,51.1853,10.527,Central Europe
918,Netherlands,52.3824,5.4791,Western Europe
919,Spain,40.7195,-3.9463,Southern Europe
920,Austria,47.9672,14.472,Central Europe
921,Portugal,38.9418,-8.2332,Southern Europe
922,Germany,51.6285,10.7105,Central Europe
923,Austria,47.0505,14.3599,Central Europe
924,Czech Republic,49.8825,15.7743,Central Europe
925,Poland,51.5742,19.4825,Central Europe
926,Norway,60.4654,8.6827,Northern Europe
927,France,46.1462,1.7472,Western Europe
928,Portugal,39.0867,-8.528,Southern Europe
929,Czech Republic,50.019,14.9842,Central Europe
930,Austria,47.4945,14.2642,Central Europe
931,Spain,40.5906,-3.8357,Southern Europe
932,Denmark,56.1376,9.4516,Northern Europe
933,Belgium,50.6037,4.3872,Western Europe
934,Portugal,39.227,-8.4164,Southern Europe
935,United Kingdom,55.8123,-3.0612,Western Europe
936,Portugal,39.3237,-8.0654,Southern Europe
937,Spain,40.5618,-3.6158,Southern Europe
938,Portugal,38.972,-8.6001,Southern Europe
939,Poland,52.4011,19.2404,Central Europe
940,United Kingdom,55.0055,-3.8401,Western Europe
941,Portugal,39.5036,-7.9728,Southern Europe
942,Portugal,39.6404,-7.7458,Southern Europe
943,Spain,40.6349,-3.814,Southern Europe
944,Sweden,59.8999,19.0253,Northern Europe
945,France,46.3286,2.4126,Western Europe
946,Denmark,56.3272,9.6473,Northern Europe
947,Netherlands,51.8612,5.1579,Western Europe
948,Czech Republic,49.8703,15.2234,Central Europe
949,Portugal,38.952,-8.0699,Southern Europe
950,France,46.5067,2.2671,Western Europe
951,Denmark,55.8208,9.1367,Northern Europe
952,Italy,42.012,12.8219,Southern Europe
953,Czech Republic,50.1551,15.3782,Central Europe
954,United Kingdom,55.2517,-3.6215,Western Europe
955,Denmark,56.2029,9.4886,Northern Europe
956,Austria,47.9256,14.9371,Central Europe
957,Germany,51.6578,10.0974,Central Europe
958,Netherlands,52.2544,5.0762,Western Europe
959,Austria,47.7476,14.6853,Central Europe
960,Portugal,39.0936,-7.925,Southern Europe
961,Denmark,56.7451,9.9266,Northern Europe
962,Norway,60.6886,8.4889,Northern Europe
963,Sweden,60.4913,18.25,Northern Europe
964,United Kingdom,54.9592,-3.7736,Western Europe
965,United Kingdom,55.1138,-3.0569,Western Europe
966,Norway,60.0549,8.051,Northern Europe
967,United Kingdom,55.8618,-3.5692,Western Europe
968,Germany,51.4871,10.1437,Central Europe
969,Italy,42.0154,12.7673,Southern Europe
970,United Kingdom,55.1718,-3.2303,Western Europe
971,Denmark,55.8816,9.1095,Northern Europe
972,Poland,52.362,19.1972,Central Europe
973,Italy,42.1844,12.5309,Southern Europe
974,Austria,47.8917,14.3847,Central Europe
975,Sweden,60.2431,18.4807,Northern Europe
976,Sweden,59.6676,19.1076,Northern Europe
977,Spain,40.8868,-3.4144,Southern Europe
978,Norway,60.4212,8.3659,Northern Europe
979,Switzerland,46.6058,7.8434,Central Europe
980,France,45.8575,2.4631,Western Europe
981,Czech Republic,49.8662,15.0416,Central Europe
982,Austria,47.6842,14.3284,Central Europe
983,Italy,41.894,12.7569,Southern Europe
984,Austria,47.7897,14.7978,Central Europe
985,Germany,51.2366,9.9686,Central Europe
986,Austria,47.5105,15.0462,Central Europe
987,Poland,52.3835,18.782,Central Europe
988,Germany,51.647,10.2793,Central Europe
989,Spain,40.5459,-4.1704,Southern Europe
990,United Kingdom,55.7969,-3.5158,Western Europe
991,Switzerland,46.4251,7.8863,Central Europe
992,Norway,60.8358,8.4786,Northern Europe
993,United Kingdom,55.2224,-3.5315,Western Europe
994,Czech Republic,49.5704,15.1012,Central Europe
995,France,46.3022,2.3656,Western Europe
996,Switzerland,46.9985,8.1709,Central Europe
997,Italy,41.4333,12.9563,Southern Europe
998,France,46.3141,2.0615,Western Europe
999,Poland,51.9053,18.864,Central Europe
1000,Sweden,59.9384,18.5472,Northern Europe
1001,Netherlands,52.4011,5.561,Western Europe
1002,Poland,51.8214,19.487,Central Europe
1003,Belgium,50.9614,3.9863,Western Europe
1004,Austria,47.7346,14.2708,Central Europe
1005,Portugal,39.0187,-7.9191,Southern Europe
1006,France,45.8163,2.2966,Western Europe
1007,Spain,40.1358,-4.0922,Southern Europe
